Date,ABCB4,BBAS3,BBDC4,BPAN4,BTOW3,CGAS3,CMIG4,CSNA3,CYRE3,ELET3,ELPL4,ENBR3,EQTL3,EZTC3,FIBR3,GOAU4,HGTX3,ITUB4,LAME4,LREN3,MRVE3,MYPK3,PETR4,POMO4,QGEP3,RAPT4,SAPR4,SBSP3,SUZB5,TUPY3,USIM5,VALE5,WEGE3
6/15/2016,10.244016,15.602749,21.053322,1.58,9.2,38.107662,4.949291,7.04,9.928741,8.22,6.566856,12.172276,45.442738,14.903445,26.909502,2.03,12.161627,24.575726,14.033095,19.767679,9.673856,14.085695,8.51,2.142662,3.63706,3.01,4.040684,26.91403,11.598962,11.57827,2.05,11.701597,13.500215
6/16/2016,10.477254,15.68997,21.369148,1.58,9.3,38.107662,5.004901,7.24,9.928741,8.53,6.566856,12.172276,46.703117,15.035921,26.597168,2,12.443145,25.024569,14.371482,19.999435,9.750405,13.860725,8.5,2.142662,3.568804,2.96,4.100865,27.357138,11.920343,11.418243,2.01,11.691998,13.889552
6/17/2016,10.278543,15.505837,21.237524,1.51,9.31,39.015026,5.301488,7.33,9.869167,8.3,6.576761,12.114633,46.762199,14.856133,25.806574,2.01,12.668361,24.964178,14.689963,20.43609,9.626015,14.07594,8.95,2.142662,3.978339,2.95,3.997698,26.817701,11.628178,11.540617,2.06,11.768793,13.704618
6/20/2016,10.667242,16.077616,21.588381,1.52,9.71,39.459587,5.23661,7.44,10.157101,8.56,6.646094,12.345205,47.343159,15.121082,26.294596,2,12.865424,25.378557,15.167685,20.569811,10.047032,14.310665,9.18,2.161711,4.027093,2.95,4.014894,26.798435,11.754783,12.07717,2.08,11.960779,13.831149
6/21/2016,10.278543,15.360471,21.842834,1.51,9.79,37.835518,5.421976,7.48,10.48475,9.1,7.24038,12.383635,46.555416,15.26302,26.489803,1.97,13.297087,25.369917,15.4165,21.16695,10.142718,14.251934,9.53,2.190279,4.290366,2.93,4.100865,27.106684,11.715828,12.190128,2.11,11.941581,14.045284
6/22/2016,10.192225,15.312015,21.798933,1.52,9.81,37.490681,5.839051,7.42,10.375533,10.2,7.884189,12.441277,46.732655,15.281945,25.377115,2.02,13.390926,24.929708,15.157732,20.61442,9.970483,13.958577,9.34,2.228368,4.192857,2.96,4.212629,27.145216,11.491835,12.095996,2.14,12.239161,14.035552
6/23/2016,10.580924,15.719041,22.532154,1.56,9.76,37.835518,6.052223,8.08,10.673396,11.47,8.201141,12.623814,46.801582,15.755071,25.435677,2.19,13.700598,25.896433,15.665314,21.008238,10.180992,14.105306,9.67,2.314073,4.319618,3.08,4.307198,27.501629,11.930082,12.237195,2.21,12.863118,14.20102
6/24/2016,10.295897,15.399236,21.974754,1.55,9.57,38.969654,5.968808,7.37,9.849311,11.7,8.022856,12.518134,45.885834,15.329259,23.883768,2.05,13.616141,24.990097,15.4165,20.534451,9.913072,13.694387,9.25,2.199799,4.270864,3.06,4.298601,26.95256,11.589223,11.860666,2.05,11.711196,13.782482
6/27/2016,10.269912,15.156956,21.107803,1.5,9.11,38.56139,6.015149,7.3,9.660664,12.06,7.993141,12.470098,45.098095,14.969683,22.741798,2,13.503534,24.152798,15.137829,20.132156,9.712131,13.15645,8.78,2.142662,4.11485,3.04,4.307198,26.991091,11.345752,11.55003,2.02,11.509611,13.626748
6/28/2016,10.615452,NA,21.62978,1.52,NA,38.107662,NA,NA,NA,NA,8.24076,NA,NA,NA,NA,NA,NA,24.998739,15.4165,20.355677,9.884366,13.244449,9.2,2.18075,4.300116,3.05,4.384573,27.60759,11.180191,11.531202,2.05,12.056773,13.373681
6/29/2016,11.159613,15.980702,22.151665,1.5,9.3,38.56139,6.46003,7.82,10.028028,12.82,8.369522,12.844778,47.254536,15.404959,21.551027,2.03,13.766285,25.559824,15.96389,20.847361,10.238403,13.371666,9.5,2.256936,4.387874,3.15,4.504934,27.935104,10.926982,11.380591,2.02,12.354353,13.438926
6/30/2016,11.28918,16.649393,22.275541,1.55,9.4,38.924282,6.747349,7.82,10.216674,12.84,8.369522,13.084957,47.904419,15.140008,21.014204,2,13.925813,26.155466,16.003698,21.178164,10.343658,13.400931,9.42,2.285504,4.446379,3.25,4.556517,28.012167,11.034109,11.107608,1.97,12.507942,13.438926
7/1/2016,11.359711,16.523409,22.664791,1.56,9.26,39.015026,6.747349,8.76,10.047885,12.79,8.379427,13.027314,48.052124,14.856133,22.595392,2.07,13.888276,26.696526,16.680473,21.49992,10.525462,13.821605,9.82,2.466444,4.407375,3.37,4.569854,27.973637,11.637917,11.135848,2.08,12.709528,13.409582
7/4/2016,11.396226,16.600937,22.762934,1.54,9.4,39.015026,7.07174,9.3,10.206745,13.25,9.211427,13.344351,47.953655,15.281945,22.448986,2.11,14.263636,26.679232,16.720284,21.884418,10.668991,14.193302,9.87,2.495013,4.222109,3.39,4.661251,27.992901,11.725567,11.098194,2.12,12.968711,13.25309
7/5/2016,11.606203,16.474953,22.754072,1.53,10.58,39.28717,7.229302,8.61,9.998241,13.75,9.637331,13.344351,48.721699,15.613133,21.902403,2.02,14.460699,26.489218,17.128338,21.678795,10.841226,14.232423,9.29,2.485493,4.144103,3.56,4.70695,27.771347,11.686611,10.985236,2.03,12.383151,13.106375
7/6/2016,11.460148,16.436186,22.754072,1.5,11.35,39.468662,7.006862,9.06,9.849311,13.55,9.518475,13.334743,48.317986,15.584745,21.814558,2.07,14.573307,26.592871,17.237057,21.660898,10.898638,14.721484,9.5,2.485493,4.183106,3.71,4.752648,28.021801,11.452879,11.295872,2.07,12.661531,13.106375
7/7/2016,11.387119,16.232672,22.842602,1.5,11.08,40.711697,6.784421,8.54,9.928741,13.83,9.191617,13.363564,48.938328,15.518508,21.570547,2.02,14.77037,26.860594,16.95775,21.857573,10.735971,14.97582,9.56,2.523581,4.144103,3.73,4.752648,27.347504,10.868548,11.20174,2.02,12.267959,13.243308
7/8/2016,11.91671,16.697847,23.471264,1.51,11.58,40.829662,7.220034,9.06,10.028028,14,9.538284,13.430815,48.839863,16.13357,20.72139,2.04,15.333409,27.586155,17.456509,22.796196,10.936913,15.288786,9.84,2.55215,4.183106,3.86,4.761788,28.339682,10.51795,11.192327,2.04,12.498343,13.399802
7/11/2016,12.300245,17.463449,23.736847,1.49,12.21,40.557426,7.924427,9.14,10.107458,15.18,10.310855,13.632565,48.889095,16.228195,21.248453,2.11,15.76507,27.853882,17.755764,23.243229,11.243108,15.455124,10.36,2.590238,4.202608,3.95,4.962862,28.985081,10.576383,11.08878,2.07,12.959111,13.106375
7/12/2016,12.501118,17.240553,23.542063,1.45,12.15,41.092827,7.915159,9.57,9.978384,15.46,11.063617,13.85353,49.135265,15.859159,21.141088,2.26,15.924597,27.62064,17.925341,23.332619,11.061304,15.435614,10.65,2.495013,4.192857,4.09,5.118237,28.705729,10.829593,11.192327,2.13,13.41028,12.920539
7/13/2016,12.702084,17.492523,24.064474,1.45,12.68,41.737026,7.525888,9.64,9.889026,15.22,11.172569,13.930387,49.381435,15.707759,21.18013,2.31,15.708768,28.190678,17.366732,23.243229,11.176126,16.149645,10.63,2.504532,4.183106,4.12,5.163935,28.965815,11.092543,10.975821,2.15,13.602267,13.096594
7/14/2016,13.231673,18.422873,25.05611,1.5,13,42.644302,8.017109,9.78,10.216674,15.9,11.77676,14.02646,48.889095,16.086258,20.321213,2.34,15.896448,28.993946,18.00514,23.064356,11.35793,16.23764,10.93,2.561669,4.046595,4.35,5.200493,29.139204,10.790638,11.107608,2.17,13.26629,13.478048
7/15/2016,13.021603,18.665152,25.05611,1.47,13.5,42.644302,7.85028,10.25,10.315962,16.110001,11.994664,13.863137,48.367214,16.228195,20.291931,2.43,15.90583,28.898943,18.055017,23.287876,11.711968,16.23764,11.02,2.590238,4.1051,4.49,5.163935,28.224089,10.722466,11.192327,2.35,13.189495,13.517171
7/18/2016,13.514771,19.343533,25.578413,1.46,13.4,43.542587,8.267355,10.48,10.683325,16.360001,12.618664,13.882351,49.647293,16.559383,20.496901,2.59,16.656548,29.391256,17.995169,23.743866,11.83636,16.472466,11.55,2.714041,4.075847,4.65,5.209633,28.503441,10.819854,11.248807,2.53,13.515873,13.839941
7/19/2016,13.19516,20.283573,25.481028,1.42,13.9,43.551662,8.156135,10.41,10.852114,15.58,12.895998,13.92078,50.238098,17.032509,20.418818,2.51,16.731619,29.21854,17.935316,23.69017,12.056438,16.697433,11.78,2.923549,4.134352,4.61,5.264472,28.744261,10.712728,11.277045,2.42,13.1319,13.908408
7/20/2016,12.829927,20.690601,25.702394,1.4,14.1,42.644302,8.230282,10.25,10.812399,15.3,13.450665,13.85353,48.967869,16.890572,19.77463,2.45,16.891146,29.676273,18.055017,23.931587,12.094713,16.50173,11.82,3.047342,4.280614,4.59,5.447266,28.879118,10.566645,11.907732,2.49,13.083902,14.05512
7/21/2016,12.510315,20.302958,25.507612,1.48,13.65,42.372158,8.415648,10.8,10.8819,15.62,14.163807,14.045673,48.642929,17.051434,19.57942,2.5,16.797308,29.278965,18.074968,23.734913,12.31479,16.628948,11.85,2.9045,4.387874,4.59,5.483825,29.004347,10.702988,12.42546,2.74,13.477476,14.299642
7/22/2016,12.68378,19.973455,25.675804,1.53,13.4,43.324799,8.378575,10.88,10.772683,16.52,14.054854,14.02646,50.316872,17.079821,20.26265,2.6,16.891146,29.460323,17.965242,24.137207,12.534869,16.628948,11.94,2.933069,4.358621,4.62,5.483825,30.333672,10.712728,13.498568,2.81,13.381482,14.338764
7/25/2016,12.784216,20.642145,25.596142,1.53,12.9,42.644302,8.109795,10.98,10.772683,17.209999,13.044569,14.103316,52.404385,17.22176,20.496901,2.62,16.891146,29.235733,17.86549,23.287876,12.5253,16.27676,12.03,2.952117,4.222109,4.47,5.401567,30.275875,10.51795,13.931575,2.87,13.429479,14.17249
7/26/2016,12.619858,20.777821,25.392498,1.53,12.5,43.088951,8.360039,11.21,10.732968,16.809999,12.281902,14.29546,53.261047,16.654009,20.213846,2.66,16.938066,28.864359,17.685936,23.296825,12.582711,16.159399,11.88,2.952117,4.144103,4.41,5.383288,29.707539,10.235524,13.978642,3.04,14.00544,14.280081
7/27/2016,12.692884,20.816589,25.481028,1.56,12.64,44.449863,8.434186,11.35,10.713111,16.74,12.073902,13.978423,52.827797,16.833797,20.360254,2.78,17.003756,28.976652,18.334322,23.824305,12.649693,16.716948,11.51,2.828315,4.027093,4.37,5.209633,29.620844,10.216046,13.88451,3.31,14.475807,14.866934
7/28/2016,12.647265,20.031605,24.34778,1.52,12.87,44.440788,8.406381,11.35,10.852114,17.24,12.410665,13.911173,54.107868,16.559383,20.184566,2.73,16.027822,28.657057,18.19467,24.14616,12.955887,16.971281,11.44,2.875932,3.99784,4.52,5.33759,29.717173,9.992053,14.025707,3.39,14.360616,14.964742
7/29/2016,12.875546,20.399866,25.109182,1.52,13,46.264591,8.424917,11.07,11.130117,17.629999,12.450283,13.815102,54.678982,16.843258,19.315889,2.72,17.360346,29.183958,19.102407,24.369579,12.965456,16.922405,11.87,2.933069,5.957757,4.71,5.374149,29.669008,9.660933,13.837443,3.75,14.408612,14.935401
8/1/2016,12.537631,20.050985,25.144632,1.52,13.5,46.182922,8.378575,10.68,11.159904,17.6,12.093712,13.498065,53.566299,17.013584,19.569658,2.81,17.904615,28.887108,19.30191,24.557302,12.869769,17.685312,11.25,3.142577,5.557973,4.81,5.273612,28.705729,9.982314,14.251626,3.84,13.967043,15.176878
8/2/2016,12.327654,19.576118,24.835264,1.52,13.2,47.180939,8.174671,10.04,10.981187,17.700001,11.598475,13.315529,53.024727,17.00412,18.544815,2.66,17.904615,29.232813,18.962757,24.226601,12.898476,17.519073,11.36,3.085431,5.39221,4.72,5.163935,27.761715,9.631716,13.752724,3.61,14.072636,15.127858
8/3/2016,12.656371,19.886238,25.411169,1.56,13.45,46.046806,8.573211,10.61,11.090403,18.15,12.182856,13.670994,52.798252,17.051434,18.779064,2.86,18.035992,30.451187,19.12236,23.940439,13.013299,17.607069,11.9,3.256851,5.509219,5.06,5.255332,27.992901,9.680409,13.460914,3.96,14.850182,15.147466
8/4/2016,13.122131,20.41925,25.68582,1.58,13.6,45.819942,8.962481,10.89,11.418052,19.32,12.876188,13.651779,54.235878,17.287996,18.212959,2.94,18.448885,30.623989,19.252033,24.315987,12.774084,18.389685,12.01,3.190185,5.704236,5.05,5.64834,28.426378,9.232423,13.442088,3.96,14.85978,15.314137
8/5/2016,13.003391,20.564615,25.845367,1.57,13.78,44.549683,8.665894,11.02,11.467695,19.799999,12.38095,13.555708,54.038944,17.155521,18.037271,3.06,18.439501,30.442537,19.311888,24.172907,12.774084,19.56341,11.65,3.209233,5.850498,4.85,5.620921,28.91765,8.940258,13.940989,3.86,14.994171,15.578852
8/8/2016,12.784216,20.516161,25.588455,1.61,13.1,41.91843,8.832723,10.74,11.249263,19.6,11.836188,13.248279,53.172428,16.710783,19.023075,2.92,17.932766,30.243778,18.763252,24.047724,12.24781,19.07435,11.91,3.171145,5.63598,4.73,5.566082,28.08923,9.417461,13.88451,3.68,15.109364,16.010233
8/9/2016,12.994287,20.739058,25.455515,1.58,13.5,42.363079,8.675161,10.94,11.001044,19,11.865902,13.248279,52.42408,16.833797,18.798586,2.98,17.904615,30.304235,18.853029,24.12826,12.31479,18.976498,11.88,3.342556,5.87,4.66,5.502105,27.983269,9.281117,13.875097,3.8,15.349347,16.333773
8/10/2016,12.793322,20.22543,25.092175,1.53,13.5,43.052654,8.647357,10.5,10.574108,19.139999,11.529141,13.065742,52.187756,16.13357,18.984034,3.07,18.007839,30.053682,18.444048,23.8421,12.161693,18.595045,11.56,3.237802,5.918754,4.63,5.620921,28.108496,9.436938,13.460914,3.67,14.782986,16.274948
8/11/2016,12.939469,21.36898,25.8365,1.58,13.78,43.09803,8.953213,10.98,10.544322,19.700001,11.865902,13.1426,52.384689,16.086258,19.335409,3.19,18.017223,30.822739,19.152285,24.137207,12.199967,18.555923,12.1,3.313987,5.63598,4.64,5.748877,28.850222,9.729104,13.557766,3.78,15.118963,16.794569
8/12/2016,12.875546,21.969833,25.871979,1.55,13.99,43.542587,8.897603,10.78,10.236531,19.65,11.707426,13.181028,51.488636,16.341747,19.501335,3.2,17.923382,31.056,20.040071,24.14616,12.085144,18.75153,12,3.294939,5.801744,4.78,5.748877,28.378212,9.729104,13.625073,3.72,14.821383,16.735743
8/15/2016,12.921166,22.464081,26.252956,1.53,15.2,44.005299,9.08297,11.15,9.978384,19.75,11.826283,13.113778,51.478786,16.464758,19.842951,3.6,17.69817,31.772408,20.339327,24.226601,11.77895,18.145107,12.31,3.352076,5.567724,4.92,5.785435,29.245165,9.826492,13.461611,3.94,15.282151,16.843594
8/16/2016,12.784216,21.94076,25.854239,1.55,15.81,43.978081,8.841992,10.53,9.958527,19.700001,11.77676,13.680601,50.907677,16.275509,19.833191,3.64,17.078829,31.641159,19.92037,23.940439,11.798085,17.763651,12.49,3.371125,5.733489,4.9,5.748877,28.840588,9.719365,13.336611,3.87,15.454941,16.765158
8/17/2016,12.720293,22.057055,26.146627,1.55,15.98,43.823811,8.693698,10.34,9.978384,19.51,11.588569,13.594136,51.340935,16.086258,20.096724,3.92,17.294659,32.061092,19.541313,23.600782,11.826792,17.460342,12.76,3.27589,5.616478,4.82,6.068767,28.936916,9.660933,13.365457,3.91,15.474139,16.873003
8/18/2016,12.610752,22.027979,26.21748,1.52,16.049999,44.005299,8.554673,10.18,10.0876,19.68,11.459807,13.738244,51.065228,16.124109,20.409056,3.92,17.332195,31.999895,18.703403,23.037609,11.664125,17.70492,12.88,3.342556,5.577475,4.8,6.187582,28.782791,9.621977,13.278918,3.88,15.32055,16.794569
8/19/2016,12.601553,22.483465,26.066805,1.52,16.4,43.823811,8.712234,10.09,10.286175,19.02,11.796569,13.85353,51.084919,16.275509,20.350494,4,17.097595,31.789921,18.952782,22.939274,11.625851,17.656046,12.79,3.342556,5.63598,4.76,6.58059,28.233721,9.524588,13.288534,3.84,15.522136,16.667116
8/22/2016,12.327654,21.620951,25.366924,1.52,16.16,43.959927,8.341501,9.25,10.137244,18.5,11.529141,14.02646,49.726067,15.915933,19.881994,3.79,16.619011,31.17754,18.25452,22.88558,11.587576,17.362589,12.35,3.27589,5.548223,4.61,6.854781,28.118128,9.300595,13.038532,3.61,14.946175,16.274948
8/23/2016,12.464604,22.020761,25.092175,1.54,16.08,44.458939,8.350771,9.39,10.028028,18.360001,11.588569,13.805494,50.218407,15.660445,21.228931,3.87,16.35626,31.125093,18.603651,21.946959,11.673694,17.039766,12.67,3.380644,5.606728,4.52,6.854781,28.021801,9.729104,13.173148,3.73,15.17656,16.235731
8/24/2016,12.364167,21.796457,24.914989,1.53,16.139999,41.737026,8.174671,8.73,10.157101,18.299999,11.479617,13.642172,49.637447,15.897008,20.945879,3.61,16.196733,30.97632,19.052532,22.215124,11.759812,16.756067,12.4,3.209233,5.509219,4.42,6.644568,27.915838,9.729104,13.269303,3.43,14.686994,16.274948
8/25/2016,12.281941,21.884232,25.03019,1.56,16.280001,42.535404,8.211744,8.83,10.186888,18.58,11.13295,13.738244,50.425186,15.660445,20.311451,3.62,16.637779,30.880098,18.753279,22.930323,11.664125,16.844164,12.53,3.085431,5.489717,4.33,6.854781,27.838778,9.631716,13.230842,3.36,14.792585,16.118082
8/26/2016,12.656371,22.332836,25.375792,1.53,16.309999,42.82579,8.174671,8.8,10.395391,20.33,11.836188,13.661387,49.676834,15.376571,20.848276,3.67,16.750387,31.256252,18.962757,22.617418,11.673694,16.521341,12.55,3.123528,5.431213,4.4,6.955318,27.84841,9.612238,13.21161,3.58,14.466208,15.735718
8/29/2016,13.058209,23.230055,25.8365,1.52,16.959999,42.916538,8.341501,9.05,10.72304,20.690001,12.182856,13.98803,50.819057,15.755071,21.472942,3.7,16.891146,31.807432,19.581215,22.966021,11.750242,16.912651,12.87,3.133048,5.645731,4.44,7.083274,28.416744,9.602499,13.259686,3.43,14.811785,16.500444
8/30/2016,13.122131,23.142281,25.916222,1.52,16.530001,42.653378,8.267355,8.77,10.732968,22.17,12.143236,14.074494,50.671356,15.717221,21.560787,3.71,17.125746,32.017311,19.53134,22.796196,11.721538,17.567947,13.09,3.104479,5.567724,4.4,6.854781,28.031433,9.836231,13.076994,3.38,14.514204,16.196514
8/31/2016,13.103828,22.635157,25.747904,1.52,16.35,42.871166,8.109795,8.6,10.494678,22.530001,12.182856,13.738244,49.794994,15.698296,21.482704,3.71,16.741003,31.361237,19.182209,22.912428,11.769381,17.802774,12.85,3.066391,5.450715,4.51,6.854781,28.310783,9.933619,13.346226,3.47,13.890247,16.20632
9/1/2016,12.902956,22.293829,25.49099,1.52,16.299999,42.871166,8.452722,8.8,10.504607,22.91,12.331427,13.911173,50.651661,15.376571,22.33186,3.61,16.891146,31.67325,19.401663,22.474337,11.673694,17.245226,13,3.104479,5.333704,4.5,6.681127,28.098864,10.625077,13.221226,3.44,14.303019,16.176905
9/2/2016,13.332109,23.132526,26.236515,1.55,16.5,43.959927,8.888333,9.7,10.72304,23.709999,12.678093,13.92078,50.809208,15.404959,21.990246,3.9,17.829546,32.137081,19.860519,23.126995,11.740675,18.575535,13.57,3.104479,5.39221,4.6,6.90048,29.977259,10.51795,13.259686,3.79,14.86938,16.441622
9/5/2016,13.103828,22.908222,26.325172,1.62,16.870001,44.458939,8.934676,9.71,10.663466,22.889999,12.697902,13.805494,50.612278,15.745607,21.892641,3.92,17.735704,32.145844,20.000172,23.010763,11.63542,18.683142,13.83,3.047342,5.372708,4.67,6.799943,30.006155,10.420562,13.365457,3.85,14.514204,16.235731
9/6/2016,13.04901,23.425098,26.600025,1.59,16.77,44.458939,9.018089,9.47,10.603895,23.4,12.62857,14.007244,51.340935,15.452271,22.000008,4,18.17675,32.452179,19.96027,23.422005,11.625851,18.908112,13.98,3.113999,5.275199,4.77,6.809083,30.044687,10.381606,13.740459,3.9,14.821383,16.735743
9/8/2016,13.085525,23.532377,26.954752,1.64,16.93,44.731171,8.879066,9.25,10.464892,24.07,12.559237,13.834315,51.183388,15.641521,22.204975,4.17,17.782625,32.067093,20.189699,23.153843,11.530166,18.966743,14.22,3.075911,5.343455,4.74,7.083274,29.929092,10.44004,13.365457,4.04,14.600599,16.784767
9/9/2016,12.884652,22.274323,25.465124,1.53,16.309999,44.005299,8.221014,8.65,9.759952,23.049999,12.093712,13.334743,49.420818,14.941296,22.849163,3.95,17.472954,30.850515,19.571241,22.349255,10.965617,17.753798,13.51,2.990206,5.119186,4.68,7.019296,28.368582,10.537428,13.250072,3.85,13.909446,16.069061
9/12/2016,12.902956,22.381601,25.553783,1.51,16.5,44.005299,8.239551,8.79,9.978384,22.870001,11.98476,13.219458,49.913155,15.026458,23.034613,4.15,17.435417,31.253122,19.431587,22.528028,11.147421,18.105986,13.95,2.961637,4.982675,4.6,6.763384,27.935104,10.293957,12.913532,3.89,14.255023,16.549461
9/13/2016,12.446393,21.583994,24.48979,1.5,16.120001,43.869183,7.766865,8.14,9.85924,21.66,11.172569,13.286707,48.987564,14.903445,23.503113,3.8,16.741003,30.631786,19.042559,22.000551,11.147421,17.431076,13.01,3.028294,4.836412,4.3,6.352097,27.386036,10.362129,13.201994,3.59,13.26629,16.323969
9/14/2016,12.510315,21.505541,24.693731,1.64,16.049999,44.449863,7.813207,8.26,10.107458,21.85,10.865522,13.430815,48.741394,15.007532,23.366467,3.77,16.656548,30.657972,18.853029,22.072042,11.195264,18.09623,13.11,2.91402,4.943671,4.46,6.297259,28.147026,10.138135,13.557766,3.57,13.563869,16.363186
9/15/2016,12.628963,21.878189,25.367588,1.55,15.92,44.458939,7.924427,8.27,10.186888,22.15,11.192379,13.776673,49.627602,15.016995,23.132217,3.84,16.806692,31.323208,19.212135,22.215124,11.262245,17.92989,13.51,2.961637,5.021678,4.53,6.2607,28.561237,10.157614,13.730844,3.55,13.583069,16.618095
9/16/2016,11.871091,21.505541,24.906549,1.53,16.52,44.458939,7.757596,8.01,10.0876,20.75,11.093331,13.747851,48.849709,14.827745,23.083414,3.73,17.153898,30.614262,18.693426,22.009502,11.233539,17.215862,13.16,2.942588,5.05093,4.56,6.361237,28.127762,10.206306,13.971229,3.42,13.391082,16.304361
9/19/2016,12.144992,21.583994,25.03949,1.49,16.52,43.733154,7.868816,8.5,10.107458,20.4,11.489522,14.02646,49.233734,14.780433,22.937008,3.71,17.444801,30.833086,18.853029,22.152582,11.243108,17.215862,13.05,2.971157,4.875415,4.39,6.534892,28.416744,9.982314,14.028922,3.37,13.679062,16.529856
9/20/2016,12.418985,22.172384,25.314337,1.55,16.4,43.733154,7.998573,8.49,10.137244,20.52,11.301332,13.997637,50.563042,14.676346,22.068331,3.5,17.435417,30.90307,18.753279,22.456539,11.214401,17.509317,13.5,2.980686,4.826661,4.27,6.745105,28.570869,9.680409,14.192384,3.4,13.746257,16.833786
9/21/2016,12.628963,22.888252,25.810881,1.6,16.5,44.005299,8.156135,8.86,10.226603,19.93,10.895236,14.093709,50.956913,14.799358,21.336298,3.69,17.501106,31.200655,19.381712,22.224072,11.434479,17.656046,13.66,2.933069,4.768156,4.29,7.183811,29.505249,9.329811,13.980845,3.65,14.658195,16.755352
9/22/2016,12.692884,22.996122,26.307423,1.51,16.450001,44.368282,8.424917,8.9,10.196816,19.9,10.954665,14.093709,51.547714,15.035921,20.399296,3.61,17.641863,31.699537,19.541313,22.545925,11.463184,17.910379,14,3.037823,4.865664,4.25,7.412303,29.861664,9.251901,14.182769,3.61,14.629396,17.186739
9/23/2016,12.692884,22.505798,26.360678,1.49,16,43.787601,8.258087,8.71,9.938669,19.65,10.71695,14.151352,51.498482,14.80882,21.892641,3.63,17.125746,31.620785,19.551291,22.545925,11.271812,18.193981,13.69,3.09496,4.680399,4.25,7.869288,29.514883,9.758321,14.259692,3.57,14.715791,17.157326
9/26/2016,12.692884,22.250834,26.032574,1.49,15.99,42.82579,8.230282,8.67,9.750023,19.24,10.697141,14.074494,50.218407,14.383007,21.277733,3.54,17.031906,31.375671,19.601166,22.277761,11.061304,17.567947,13.4,3.047342,4.534136,4.15,7.585958,28.936916,9.612238,13.846229,3.53,14.571801,16.762022
9/27/2016,12.555934,22.437153,26.573397,1.48,16,43.279427,8.230282,8.61,9.750023,18.9,10.52876,14.093709,50.710743,14.477633,21.443661,3.41,17.444801,31.734476,19.700918,22.678352,11.233539,17.333223,13.12,3.028294,4.495133,4.15,7.723053,28.753893,9.777799,13.65392,3.43,14.638996,16.840715
9/28/2016,12.418985,22.858831,26.733059,1.53,16.1,43.551662,8.341501,9.3,10.097528,19.700001,10.835807,14.12253,51.449249,14.752046,21.8536,3.54,17.228971,31.962069,20.339327,22.866659,11.50146,17.020256,13.85,2.980686,4.514635,4.6,7.951546,29.717173,10.079702,13.721229,3.65,15.16696,17.371904
9/29/2016,12.190703,22.191992,26.289669,1.45,15.65,43.53352,8.137599,9.06,10.047885,19.24,10.380188,14.093709,50.316872,14.666883,22.283058,3.44,17.200817,31.148087,19.910393,22.140268,11.472754,16.990892,13.43,3.047342,4.699901,4.5,7.960686,29.389658,10.332911,13.432765,3.65,14.926976,17.263699
9/30/2016,12.327654,22.358702,26.307423,1.44,15.95,43.53352,7.952232,9.09,10.157101,19.26,10.50895,13.815102,49.548828,14.401933,22.458746,3.43,16.872377,31.086859,20.139824,21.942986,11.42491,17.127764,13.57,2.980686,4.534136,4.61,7.832731,29.081408,10.196568,13.394303,3.53,14.782986,17.371904
10/3/2016,12.409786,22.888252,26.413832,1.44,16.48,43.551662,8.156135,9.51,10.385463,19.5,10.598093,13.834315,50.523655,14.50602,22.439226,3.53,17.426035,31.828011,20.548805,22.391409,11.434479,17.812529,13.97,3.075911,4.670648,4.68,7.869288,29.669008,10.245263,13.144301,3.57,15.15736,17.421089
10/4/2016,12.601553,22.947086,26.796112,1.44,16.450001,43.551662,8.017109,9.42,10.306032,19.01,10.291046,13.699816,50.435036,14.496557,22.595392,3.48,17.266506,32.108292,20.469006,21.754782,11.367499,17.656046,14.02,3.247322,4.758405,4.66,7.750473,29.380024,10.225785,12.98084,3.58,14.926976,17.381742
10/5/2016,12.54683,23.466831,27.009083,1.4,17,43.542587,8.276625,9.66,10.435106,18.969999,10.360379,13.872744,50.66151,14.562796,22.741798,3.61,17.360346,32.738678,20.548805,22.364477,11.558871,18.008131,14.58,3.333027,4.885166,4.61,7.750473,29.765335,10.303696,12.87507,3.72,15.090165,17.558805
10/6/2016,12.501118,24.202314,27.009083,1.41,17.02,43.551662,8.146867,9.83,10.514536,19.559999,10.231617,14.132138,50.769825,14.714195,22.907726,3.75,17.454185,33.010101,20.560038,22.418337,11.549302,17.656046,15.1,3.333027,4.972923,4.65,7.686495,29.620844,10.469256,13.000071,3.65,15.013371,17.706358
10/7/2016,12.766006,24.790705,27.390608,1.45,17.049999,43.705933,8.221014,9.95,10.613823,19.629999,10.687236,13.997637,50.041164,14.477633,22.351381,3.86,17.360346,33.316582,20.619949,22.956322,11.654558,17.978767,15.26,3.247322,5.099684,4.76,7.914987,29.524515,10.177091,12.98084,3.75,15.387745,17.686684
10/10/2016,12.829927,24.957411,27.381821,1.4,16.379999,43.551662,8.211744,10.2,10.772683,20.540001,10.766474,14.266639,50.641815,14.54387,22.507547,3.87,17.613714,33.360397,20.480154,23.135649,11.654558,18.07662,15.73,3.333027,5.119186,4.85,7.814452,29.842398,9.982314,12.836608,3.78,16.309282,17.873587
10/11/2016,12.766006,24.388639,27.284124,1.4,15.96,43.279427,8.017109,10.2,10.772683,20.84,10.449522,14.545246,49.824535,14.893983,22.937008,3.8,17.566793,33.246552,20.520096,22.866659,11.731106,17.87126,15.39,3.199714,5.089933,4.76,7.84187,29.755703,9.953097,12.557761,3.71,16.021303,17.509621
